Z,A,pairing,shell,Mexp,Mth_ws4,ws4_residuals
60,140,1.0,1.6666666666666667,-84.2572,-84.4258,0.16859999999999786
61,140,-1.0,2.357142857142857,-78.212,-78.1681,-0.04390000000000782
62,140,1.0,3.0,-75.4559,-75.0254,-0.430499999999995
63,140,-1.0,3.611111111111111,-66.9859,-66.6751,-0.3108000000000004
64,140,1.0,4.2,-61.7823,-61.5996,-0.18269999999999698
53,141,0.0,2.0,-59.9267,-59.8437,-0.08299999999999841
54,141,0.0,2.2222222222222223,-68.1973,-68.2992,0.10190000000000055
55,141,0.0,2.2222222222222223,-74.4774,-74.9025,0.4251000000000005
56,141,0.0,2.0,-79.7325,-80.2596,0.5271000000000043
57,141,0.0,1.5555555555555556,-82.9298,-83.3271,0.3973000000000013
58,141,0.0,0.8888888888888888,-85.4311,-85.4807,0.04959999999999809
59,141,0.0,0.0,-86.0145,-85.9593,-0.05519999999999925
60,141,0.0,0.9090909090909091,-84.1915,-84.3494,0.15789999999999793
61,141,0.0,1.6923076923076923,-80.5229,-80.5423,0.019399999999990314
62,141,0.0,2.4,-75.934,-75.7672,-0.16679999999999495
63,141,0.0,3.0588235294117645,-69.9256,-69.8226,-0.10300000000000864
64,141,0.0,3.6842105263157894,-63.2242,-63.0818,-0.14240000000000208
53,142,-1.0,2.1,-54.803,-54.5046,-0.2983999999999938
54,142,1.0,2.4,-65.2296,-65.109,-0.12060000000001025
55,142,-1.0,2.5,-70.5146,-70.6529,0.13830000000000098
56,142,1.0,2.4,-77.8423,-78.4054,0.5631000000000057
57,142,-1.0,2.1,-80.024,-80.2899,0.265900000000002
58,142,1.0,1.6,-84.5329,-84.7138,0.18090000000000828
59,142,-1.0,0.9,-83.7864,-84.0768,0.2904000000000053
60,142,1.0,0.0,-85.9501,-85.9996,0.04949999999999477
61,142,-1.0,0.9166666666666666,-81.1415,-81.0466,-0.09489999999999554
62,142,1.0,1.7142857142857142,-78.9819,-78.6456,-0.33629999999999427
63,142,-1.0,2.4375,-71.3089,-71.1058,-0.20309999999999206
64,142,1.0,3.111111111111111,-66.9595,-66.7029,-0.25660000000000593
54,143,0.0,2.5454545454545454,-60.2029,-59.929,-0.2738999999999976
55,143,0.0,2.727272727272727,-67.6755,-67.6327,-0.04279999999999973
56,143,0.0,2.727272727272727,-73.9372,-74.2717,0.33449999999999136
57,143,0.0,2.5454545454545454,-78.1715,-78.525,0.353500000000011
58,143,0.0,2.1818181818181817,-81.6064,-81.7166,0.11020000000000607
59,143,0.0,1.6363636363636365,-83.0682,-83.3488,0.28059999999999263
60,143,0.0,0.9090909090909091,-84.0023,-84.1197,0.11739999999998929
61,143,0.0,0.0,-82.9607,-82.8459,-0.11480000000000246
62,143,0.0,0.9230769230769231,-79.5171,-79.2959,-0.22119999999999607
63,143,0.0,1.7333333333333334,-74.2413,-74.1088,-0.13249999999999318
65,143,0.0,3.1578947368421053,-60.4192,-60.5835,0.16430000000000433
66,143,0.0,3.8095238095238093,-52.1689,-52.2634,0.09449999999999648
54,144,1.0,2.6666666666666665,-56.8723,-56.4111,-0.46120000000000516
55,144,-1.0,2.9166666666666665,-63.2714,-63.0782,-0.19319999999999737
56,144,1.0,3.0,-71.7671,-71.957,0.1898999999999944
57,144,-1.0,2.9166666666666665,-74.8497,-74.9735,0.1238000000000028
58,144,1.0,2.6666666666666665,-80.4319,-80.5351,0.10320000000000107
59,144,-1.0,2.25,-80.7506,-80.8985,0.14789999999999281
60,144,1.0,1.6666666666666667,-83.748,-83.9362,0.18819999999999482
61,144,-1.0,0.9166666666666666,-81.4161,-81.4634,0.04729999999999279
62,144,1.0,0.0,-81.9656,-81.7742,-0.19140000000000157
63,144,-1.0,0.9285714285714286,-75.6192,-75.3056,-0.3136000000000081
64,144,1.0,1.75,-71.7595,-71.6707,-0.08880000000000621
65,144,-1.0,2.5,-62.3682,-62.5945,0.22629999999999484
66,144,1.0,3.2,-56.5701,-56.4461,-0.12399999999999523
67,144,-1.0,3.75,-44.6095,-44.9393,0.32980000000000587
54,145,0.0,2.769230769230769,-51.4933,-50.9563,-0.536999999999999
55,145,0.0,3.076923076923077,-60.0544,-59.6843,-0.37010000000000076
56,145,0.0,3.230769230769231,-67.5162,-67.5704,0.054200000000008686
57,145,0.0,3.230769230769231,-72.8353,-72.8855,0.050199999999989586
58,145,0.0,3.076923076923077,-77.0671,-77.0272,-0.03990000000000293
59,145,0.0,2.769230769230769,-79.626,-79.7893,0.16329999999999245
60,145,0.0,2.3076923076923075,-81.432,-81.521,0.08899999999999864
61,145,0.0,1.6923076923076923,-81.2675,-81.3206,0.05310000000000059
62,145,0.0,0.9230769230769231,-80.6514,-80.3962,-0.2552000000000021
63,145,0.0,0.0,-77.9915,-78.0125,0.021000000000000796
64,145,0.0,0.9333333333333333,-72.9266,-72.8723,-0.054299999999997794
66,145,0.0,2.526315789473684,-58.2426,-58.6406,0.39799999999999613
67,145,0.0,3.1578947368421053,-49.1201,-49.3883,0.2682000000000002
54,146,1.0,2.857142857142857,-47.9549,-47.3287,-0.6262000000000043
55,146,-1.0,3.2142857142857144,-55.3104,-55.047,-0.2634000000000043
56,146,1.0,3.4285714285714284,-64.8663,-64.9046,0.03830000000000666
57,146,-1.0,3.5,-69.2212,-69.1625,-0.05870000000000175
58,146,1.0,3.4285714285714284,-75.6259,-75.6148,-0.011099999999999
59,146,-1.0,3.2142857142857144,-76.6735,-76.8356,0.16209999999999525
60,146,1.0,2.857142857142857,-80.9259,-80.976,0.05010000000000048
61,146,-1.0,2.357142857142857,-79.4544,-79.447,-0.00740000000000407
62,146,1.0,1.7142857142857142,-80.9964,-80.6568,-0.33959999999999013
63,146,-1.0,0.9285714285714286,-77.1176,-77.1309,0.013300000000000978
64,146,1.0,0.0,-76.0858,-76.2228,0.13700000000000045
65,146,-1.0,0.9375,-67.7636,-67.6506,-0.11299999999999955
66,146,1.0,1.7777777777777777,-62.5549,-62.7553,0.2003999999999948
67,146,-1.0,2.5,-51.2382,-52.1161,0.8779000000000039
68,146,1.0,3.111111111111111,-44.322,-44.3606,0.038599999999995305
55,147,0.0,3.3333333333333335,-51.9201,-51.6355,-0.2845999999999975
56,147,0.0,3.6,-60.264,-60.4328,0.1687999999999974
57,147,0.0,3.7333333333333334,-66.6784,-66.8211,0.14270000000000493
58,147,0.0,3.7333333333333334,-72.0139,-72.1895,0.17559999999998865
59,147,0.0,3.6,-75.4441,-75.5596,0.11549999999999727
60,147,0.0,3.3333333333333335,-78.1468,-78.0703,-0.0764999999999958
61,147,0.0,2.933333333333333,-79.042,-78.9576,-0.08440000000000225
62,147,0.0,2.4,-79.266,-78.8219,-0.44410000000000593
63,147,0.0,1.7333333333333334,-77.5446,-77.3737,-0.17090000000000316
64,147,0.0,0.9333333333333333,-75.3569,-75.4038,0.046900000000007935
65,147,0.0,0.0,-70.7427,-70.9929,0.25020000000000664
66,147,0.0,0.9411764705882353,-64.196,-64.1975,0.0015000000000071623
67,147,0.0,1.7647058823529411,-55.7571,-56.3548,0.5976999999999961
68,147,0.0,2.4705882352941178,-46.6078,-47.1885,0.5807000000000002
69,147,0.0,3.0588235294117645,-35.9744,-36.3268,0.3523999999999958
55,148,-1.0,3.4375,-46.911,-46.802,-0.10900000000000176
56,148,1.0,3.75,-57.5449,-57.6961,0.1512000000000029
57,148,-1.0,3.9375,-62.7087,-63.0322,0.3235000000000028
58,148,1.0,4.0,-70.3984,-70.63,0.23160000000000025
59,148,-1.0,3.9375,-72.5355,-72.7881,0.25260000000000105
60,148,1.0,3.75,-77.4081,-77.3608,-0.047300000000007
61,148,-1.0,3.4375,-76.8659,-76.6305,-0.2353999999999985
62,148,1.0,3.0,-79.3361,-78.9074,-0.4287000000000063
63,148,-1.0,2.4375,-76.2975,-75.8549,-0.44259999999999877
64,148,1.0,1.75,-76.2694,-76.1723,-0.09709999999999752
65,148,-1.0,0.9375,-70.5369,-70.7883,0.25140000000000384
66,148,1.0,0.0,-67.8594,-67.8389,-0.02049999999999841
67,148,-1.0,0.9375,-57.9912,-58.2175,0.22630000000000194
68,148,1.0,1.75,-51.479,-51.9592,0.4802000000000035
69,148,-1.0,2.4375,-38.765,-39.6447,0.8796999999999997
56,149,0.0,3.8823529411764706,-52.8306,-53.0026,0.17200000000000415
58,149,0.0,4.235294117647059,-66.6699,-67.1018,0.43189999999999884
59,149,0.0,4.235294117647059,-71.0394,-71.4593,0.4198999999999984
60,149,0.0,4.117647058823529,-74.3755,-74.7439,0.36839999999999407
61,149,0.0,3.8823529411764706,-76.0644,-76.1779,0.11349999999998772
62,149,0.0,3.5294117647058822,-77.1359,-76.8726,-0.263300000000001
63,149,0.0,3.0588235294117645,-76.4413,-76.1377,-0.303600000000003
64,149,0.0,2.4705882352941178,-75.1272,-74.6144,-0.5127999999999986
65,149,0.0,1.7647058823529411,-71.4886,-71.7498,0.2611999999999881
66,149,0.0,0.9411764705882353,-67.694,-67.7869,0.0929000000000002
67,149,0.0,0.0,-61.6459,-61.8254,0.17950000000000443
68,149,0.0,0.9333333333333333,-53.7416,-53.8211,0.07950000000000301
56,150,1.0,4.0,-49.8898,-49.9863,0.09649999999999892
57,150,-1.0,4.277777777777778,-56.3111,-56.564,0.2528999999999968
58,150,1.0,4.444444444444445,-64.8469,-65.3941,0.5471999999999895
59,150,-1.0,4.5,-68.3005,-68.6463,0.345799999999997
60,150,1.0,4.444444444444445,-73.68,-74.0809,0.40089999999999293
61,150,-1.0,4.277777777777778,-73.5973,-74.0925,0.495199999999997
62,150,1.0,4.0,-77.0513,-76.9472,-0.10410000000000252
63,150,-1.0,3.611111111111111,-74.7924,-74.7716,-0.020799999999994156
64,150,1.0,3.111111111111111,-75.7641,-75.3786,-0.3854999999999933
65,150,-1.0,2.5,-71.1058,-70.7241,-0.38169999999999504
66,150,1.0,1.7777777777777777,-69.3096,-69.3941,0.08449999999999136
67,150,-1.0,0.9375,-61.9459,-62.3196,0.3736999999999995
68,150,1.0,0.0,-57.8313,-57.8312,-9.999999999621423e-05
58,151,0.0,4.631578947368421,-61.2251,-61.5396,0.31450000000000244
59,151,0.0,4.7368421052631575,-66.7797,-67.1247,0.34499999999999886
60,151,0.0,4.7368421052631575,-70.9432,-71.4323,0.48909999999999343
61,151,0.0,4.631578947368421,-73.3863,-73.5264,0.14009999999998968
62,151,0.0,4.421052631578948,-74.5765,-74.7843,0.20780000000000598
63,151,0.0,4.105263157894737,-74.6531,-74.9176,0.2644999999999982
64,151,0.0,3.6842105263157894,-74.1889,-74.1288,-0.06010000000000559
65,151,0.0,3.1578947368421053,-71.6235,-71.6878,0.0642999999999887
66,151,0.0,2.526315789473684,-68.7524,-68.4526,-0.2997999999999905
67,151,0.0,1.7647058823529411,-63.6227,-64.0786,0.45589999999999264
68,151,0.0,0.9333333333333333,-58.2663,-58.4113,0.14499999999999602
69,151,0.0,0.0,-50.7716,-50.9262,0.15460000000000207
59,152,-1.0,4.95,-63.7581,-63.9135,0.1554000000000002
60,152,1.0,5.0,-70.1497,-70.57,0.42029999999999745
61,152,-1.0,4.95,-71.2545,-71.4544,0.19990000000001373
62,152,1.0,4.8,-74.763,-74.7681,0.005099999999998772
63,152,-1.0,4.55,-72.8885,-73.2855,0.39700000000000557
64,152,1.0,4.2,-74.7073,-74.8331,0.12579999999999814
65,152,-1.0,3.75,-70.7173,-71.008,0.29070000000000107
66,152,1.0,3.2,-70.118,-69.8888,-0.22919999999999163
67,152,-1.0,2.5,-63.6046,-63.7278,0.1232000000000042
68,152,1.0,1.75,-60.5002,-60.7372,0.23700000000000188
69,152,-1.0,0.9285714285714286,-51.7203,-52.003,0.2826999999999984
59,153,0.0,5.142857142857143,-61.5685,-61.8575,0.2890000000000015
60,153,0.0,5.238095238095238,-67.3304,-67.475,0.14459999999999695
61,153,0.0,5.238095238095238,-70.648,-70.6947,0.046700000000001296
62,153,0.0,5.142857142857143,-72.5601,-72.7429,0.1828000000000003
63,153,0.0,4.9523809523809526,-73.3675,-73.2197,-0.1478000000000037
64,153,0.0,4.666666666666667,-72.8829,-73.2419,0.35899999999999466
65,153,0.0,4.285714285714286,-71.3136,-71.8153,0.5016999999999996
66,153,0.0,3.8095238095238093,-69.1432,-69.3085,0.165300000000002
67,153,0.0,3.1578947368421053,-65.0121,-65.0443,0.032200000000003115
68,153,0.0,2.4705882352941178,-60.4667,-60.5122,0.04549999999999699
69,153,0.0,1.7333333333333334,-53.9726,-54.4229,0.4502999999999986
60,154,1.0,5.454545454545454,-65.5796,-66.0506,0.47100000000000364
61,154,-1.0,5.5,-68.2666,-68.1967,-0.06989999999998986
62,154,1.0,5.454545454545454,-72.4556,-72.5489,0.09329999999999927
63,154,-1.0,5.318181818181818,-71.7384,-71.6904,-0.04800000000000182
64,154,1.0,5.090909090909091,-73.7064,-73.6721,-0.034300000000001774
65,154,-1.0,4.7727272727272725,-70.1567,-70.7773,0.620599999999996
66,154,1.0,4.363636363636363,-70.394,-70.6971,0.3031000000000006
67,154,-1.0,3.75,-64.6394,-65.0062,0.366800000000012
68,154,1.0,3.111111111111111,-62.605,-62.3647,-0.24029999999999774
69,154,-1.0,2.4375,-54.4271,-54.7317,0.30459999999999354
70,154,1.0,1.7142857142857142,-49.9321,-50.073,0.14090000000000202
59,155,0.0,5.478260869565218,-55.4153,-55.6465,0.23120000000000118
60,155,0.0,5.6521739130434785,-62.2838,-62.5106,0.22679999999999723
61,155,0.0,5.739130434782608,-66.94,-66.8989,-0.041100000000000136
62,155,0.0,5.739130434782608,-70.1912,-70.1224,-0.06879999999999598
63,155,0.0,5.6521739130434785,-71.8183,-71.5456,-0.2727000000000004
64,155,0.0,5.478260869565218,-72.0703,-72.0973,0.027000000000001023
65,155,0.0,5.217391304347826,-71.2504,-71.2758,0.025400000000004752
66,155,0.0,4.869565217391305,-69.1559,-69.7028,0.5468999999999937
67,155,0.0,4.285714285714286,-66.0398,-66.4952,0.45539999999999736
68,155,0.0,3.6842105263157894,-62.2092,-62.1487,-0.06050000000000466
69,155,0.0,3.0588235294117645,-56.6259,-56.7015,0.07560000000000144
70,155,0.0,2.4,-50.5026,-50.4578,-0.04480000000000217
71,155,0.0,1.6923076923076923,-42.5451,-42.8874,0.3423000000000016
59,156,-1.0,5.625,-51.4493,-51.5342,0.08489999999999753
60,156,1.0,5.833333333333333,-60.2021,-60.6153,0.41319999999999624
61,156,-1.0,5.958333333333333,-64.1668,-63.9732,-0.19359999999999644
62,156,1.0,6.0,-69.3607,-69.4209,0.06020000000000891
63,156,-1.0,5.958333333333333,-70.0828,-69.6719,-0.41090000000001226
64,156,1.0,5.833333333333333,-72.5353,-72.4729,-0.06240000000001089
65,156,-1.0,5.625,-70.091,-70.2077,0.11670000000000869
66,156,1.0,5.333333333333333,-70.5294,-70.7313,0.20190000000000907
67,156,-1.0,4.7727272727272725,-65.5384,-66.0014,0.46300000000000807
68,156,1.0,4.2,-64.2117,-64.179,-0.03269999999999129
69,156,-1.0,3.611111111111111,-56.8344,-56.8663,0.03190000000000026
70,156,1.0,3.0,-53.2655,-52.9597,-0.30580000000000496
71,156,-1.0,2.357142857142857,-43.6996,-43.8128,0.11320000000000618
59,157,0.0,5.76,-48.4348,-48.5069,0.07209999999999894
60,157,0.0,6.0,-56.4941,-56.5773,0.08319999999999794
61,157,0.0,6.16,-62.2971,-62.2137,-0.08339999999999748
62,157,0.0,6.24,-66.6777,-66.5804,-0.09730000000000416
63,157,0.0,6.24,-69.4591,-69.0577,-0.4014000000000095
64,157,0.0,6.16,-70.8239,-70.6354,-0.18849999999999056
65,157,0.0,6.0,-70.7638,-70.6044,-0.1594000000000051
66,157,0.0,5.76,-69.4247,-69.657,0.23229999999999507
67,157,0.0,5.217391304347826,-66.8329,-67.0628,0.22990000000000066
68,157,0.0,4.666666666666667,-63.4136,-63.7518,0.3382000000000005
69,157,0.0,4.105263157894737,-58.7093,-58.9754,0.26610000000000156
70,157,0.0,3.5294117647058822,-53.4199,-53.09,-0.329899999999995
71,157,0.0,2.933333333333333,-46.4398,-46.3857,-0.05409999999999826
60,158,1.0,6.153846153846154,-53.8351,-54.1177,0.2826000000000022
61,158,-1.0,6.346153846153846,-59.1061,-58.7802,-0.3258999999999972
62,158,1.0,6.461538461538462,-65.2518,-65.4313,0.17949999999999022
63,158,-1.0,6.5,-67.2705,-66.7749,-0.49559999999999604
64,158,1.0,6.461538461538462,-70.69,-70.5736,-0.11639999999999873
65,158,-1.0,6.346153846153846,-69.4709,-69.2928,-0.1781000000000006
66,158,1.0,6.153846153846154,-70.4072,-70.5675,0.16029999999999234
67,158,-1.0,5.625,-66.1874,-66.4668,0.27940000000000964
68,158,1.0,5.090909090909091,-65.3038,-65.246,-0.057800000000000296
69,158,-1.0,4.55,-58.7032,-59.0533,0.35009999999999764
70,158,1.0,4.0,-56.0096,-55.6999,-0.3096999999999994
71,158,-1.0,3.4375,-47.2122,-47.0971,-0.11510000000000531
72,158,1.0,2.857142857142857,-42.1024,-41.8475,-0.25490000000000634
60,159,0.0,6.296296296296297,-49.724,-49.7034,-0.020599999999994623
61,159,0.0,6.518518518518518,-56.5544,-56.4564,-0.09799999999999898
62,159,0.0,6.666666666666667,-62.2078,-62.1014,-0.10640000000000072
63,159,0.0,6.7407407407407405,-66.0434,-65.7098,-0.3336000000000041
64,159,0.0,6.7407407407407405,-68.5619,-68.3199,-0.24199999999999022
65,159,0.0,6.666666666666667,-69.5326,-69.298,-0.23460000000000036
66,159,0.0,6.518518518518518,-69.1672,-69.2946,0.12740000000000862
67,159,0.0,6.0,-67.3296,-67.4195,0.08990000000000009
68,159,0.0,5.478260869565218,-64.5611,-64.6897,0.12860000000000582
69,159,0.0,4.9523809523809526,-60.5704,-60.6149,0.04449999999999932
70,159,0.0,4.421052631578948,-55.8335,-55.8152,-0.018300000000003536
71,159,0.0,3.8823529411764706,-49.7086,-49.5444,-0.1641999999999939
72,159,0.0,3.3333333333333335,-42.8526,-42.6433,-0.20929999999999893
73,159,0.0,2.769230769230769,-34.4392,-34.4326,-0.006599999999998829
60,160,1.0,6.428571428571429,-46.7245,-46.8505,0.12599999999999767
61,160,-1.0,6.678571428571429,-52.8946,-52.6304,-0.2641999999999953
62,160,1.0,6.857142857142857,-60.2332,-60.4033,0.17010000000000502
63,160,-1.0,6.964285714285714,-63.4934,-62.9899,-0.5035000000000025
64,160,1.0,7.0,-67.9421,-67.8112,-0.1308999999999969
65,160,-1.0,6.964285714285714,-67.8365,-67.5798,-0.25669999999999504
66,160,1.0,6.857142857142857,-69.6724,-69.8405,0.16810000000000969
67,160,-1.0,6.346153846153846,-66.3824,-66.67,0.28759999999999764
68,160,1.0,5.833333333333333,-66.0642,-66.1057,0.041499999999999204
69,160,-1.0,5.318181818181818,-60.301,-60.4814,0.18039999999999878
70,160,1.0,4.8,-58.1632,-57.8739,-0.28930000000000433
71,160,-1.0,4.277777777777778,-50.2699,-50.1209,-0.1490000000000009
72,160,1.0,3.75,-45.9387,-45.6063,-0.3323999999999998
73,160,-1.0,3.2142857142857144,-35.8237,-35.73,-0.09370000000000545
61,161,0.0,6.827586206896552,-50.0866,-49.8859,-0.20069999999999766
62,161,0.0,7.0344827586206895,-56.672,-56.6655,-0.006499999999995509
63,161,0.0,7.172413793103448,-61.7916,-61.4214,-0.3702000000000041
64,161,0.0,7.241379310344827,-65.5061,-65.1664,-0.33970000000000766
65,161,0.0,7.241379310344827,-67.4618,-67.1425,-0.31929999999999836
66,161,0.0,7.172413793103448,-68.0555,-68.1534,0.09790000000000987
67,161,0.0,6.666666666666667,-67.1963,-67.2834,0.08710000000000662
68,161,0.0,6.16,-65.2013,-65.3949,0.19360000000000355
69,161,0.0,5.6521739130434785,-61.8987,-61.9588,0.06009999999999849
70,161,0.0,5.142857142857143,-57.8342,-57.7226,-0.11160000000000281
71,161,0.0,4.631578947368421,-52.5623,-52.2202,-0.34210000000000207
72,161,0.0,4.117647058823529,-46.3158,-46.094,-0.22180000000000177
73,161,0.0,3.6,-38.7786,-38.7957,0.017099999999999227
62,162,1.0,7.2,-54.3791,-54.5162,0.13709999999999667
63,162,-1.0,7.366666666666666,-58.7229,-58.268,-0.4549000000000021
64,162,1.0,7.466666666666667,-64.2807,-64.2057,-0.07500000000000284
65,162,-1.0,7.5,-65.8795,-65.0676,-0.8118999999999943
66,162,1.0,7.466666666666667,-68.1812,-68.2598,0.07859999999999445
67,162,-1.0,6.964285714285714,-66.0406,-66.1178,0.07720000000000482
68,162,1.0,6.461538461538462,-66.3342,-66.5562,0.2220000000000084
69,162,-1.0,5.958333333333333,-61.4775,-61.702,0.22449999999999903
70,162,1.0,5.454545454545454,-59.8212,-59.6747,-0.14649999999999608
71,162,-1.0,4.95,-52.8318,-52.4981,-0.33370000000000033
72,162,1.0,4.444444444444445,-49.1684,-48.6298,-0.5385999999999953
73,162,-1.0,3.9375,-39.7814,-39.7904,0.009000000000000341
74,162,1.0,3.4285714285714284,-33.9992,-33.9221,-0.0771000000000015
62,163,0.0,7.354838709677419,-50.5996,-50.4396,-0.1600000000000037
63,163,0.0,7.548387096774194,-56.5738,-56.2386,-0.3352000000000004
64,163,0.0,7.67741935483871,-61.3886,-61.145,-0.2435999999999936
65,163,0.0,7.741935483870968,-64.5958,-64.2174,-0.3783999999999992
66,163,0.0,7.741935483870968,-66.3809,-66.2459,-0.1349999999999909
67,163,0.0,7.241379310344827,-66.378,-66.2837,-0.09430000000000405
68,163,0.0,6.7407407407407405,-65.1674,-65.4369,0.26949999999999363
69,163,0.0,6.24,-62.7284,-62.9222,0.19379999999999598
70,163,0.0,5.739130434782608,-59.2939,-59.4193,0.12539999999999907
71,163,0.0,5.238095238095238,-54.7914,-54.4162,-0.37519999999999953
72,163,0.0,4.7368421052631575,-49.2693,-48.8955,-0.3738000000000028
73,163,0.0,4.235294117647059,-42.5346,-42.3644,-0.17019999999999413
74,163,0.0,3.7333333333333334,-34.9084,-34.9905,0.08209999999999695
75,163,0.0,3.230769230769231,-26.0023,-26.0924,0.09009999999999962
62,164,1.0,7.5,-47.9253,-47.9579,0.03260000000000218
63,164,-1.0,7.71875,-53.2321,-52.7399,-0.49220000000000397
64,164,1.0,7.875,-59.6937,-59.722,0.028300000000001546
65,164,-1.0,7.96875,-62.105,-61.7293,-0.3756999999999948
66,164,1.0,8.0,-65.9676,-65.9726,0.0049999999999954525
67,164,-1.0,7.5,-64.9805,-64.8214,-0.15910000000000935
68,164,1.0,7.0,-65.9426,-66.1434,0.20080000000000098
69,164,-1.0,6.5,-61.9089,-62.3377,0.4287999999999954
70,164,1.0,6.0,-61.0122,-61.1232,0.1109999999999971
71,164,-1.0,5.5,-54.6424,-54.6032,-0.03920000000000101
72,164,1.0,5.0,-51.8184,-51.2615,-0.5568999999999988
73,164,-1.0,4.5,-43.2828,-43.0943,-0.18850000000000477
74,164,1.0,4.0,-38.2356,-38.072,-0.1635999999999953
75,164,-1.0,3.5,-27.4724,-27.6338,0.16140000000000043
63,165,0.0,7.878787878787879,-50.7291,-50.3563,-0.3728000000000051
64,165,0.0,8.06060606060606,-56.5258,-56.2861,-0.23969999999999914
65,165,0.0,8.181818181818182,-60.5888,-60.4025,-0.1862999999999957
66,165,0.0,8.242424242424242,-63.6123,-63.5456,-0.06669999999999732
67,165,0.0,7.741935483870968,-64.898,-64.6427,-0.2552999999999912
68,165,0.0,7.241379310344827,-64.5214,-64.7195,0.1980999999999966
69,165,0.0,6.7407407407407405,-62.93,-63.1256,0.19559999999999889
70,165,0.0,6.24,-60.2954,-60.5787,0.283299999999997
71,165,0.0,5.739130434782608,-56.4422,-56.3011,-0.14110000000000156
72,165,0.0,5.238095238095238,-51.6355,-51.404,-0.23149999999999693
73,165,0.0,4.7368421052631575,-45.8479,-45.4366,-0.4113000000000042
74,165,0.0,4.235294117647059,-38.8613,-38.8346,-0.02669999999999817
75,165,0.0,3.7333333333333334,-30.6594,-30.8034,0.14399999999999835
64,166,1.0,8.235294117647058,-54.3709,-54.479,0.10810000000000031
65,166,-1.0,8.382352941176471,-57.8088,-57.5292,-0.27959999999999496
66,166,1.0,8.470588235294118,-62.5845,-62.7869,0.20240000000000435
67,166,-1.0,7.96875,-63.0703,-62.7704,-0.29990000000000094
68,166,1.0,7.466666666666667,-64.9241,-65.0792,0.15510000000000446
69,166,-1.0,6.964285714285714,-61.8865,-62.2165,0.3300000000000054
70,166,1.0,6.461538461538462,-61.5937,-61.8973,0.303600000000003
71,166,-1.0,5.958333333333333,-56.021,-56.2316,0.21059999999999945
72,166,1.0,5.454545454545454,-53.859,-53.5292,-0.32979999999999876
73,166,-1.0,4.95,-46.0978,-46.0121,-0.08570000000000277
74,166,1.0,4.444444444444445,-41.8875,-41.6108,-0.2767000000000053
75,166,-1.0,3.9375,-31.8373,-32.0496,0.21229999999999905
76,166,1.0,3.4285714285714284,-25.4315,-25.4,-0.031500000000001194
64,167,0.0,8.4,-50.7757,-50.6175,-0.15820000000000078
65,167,0.0,8.571428571428571,-55.8831,-55.8201,-0.06300000000000239
66,167,0.0,8.685714285714285,-59.9115,-59.9721,0.060600000000000875
67,167,0.0,8.181818181818182,-62.2795,-62.1021,-0.17739999999999867
68,167,0.0,7.67741935483871,-63.2893,-63.2593,-0.02999999999999403
69,167,0.0,7.172413793103448,-62.5431,-62.6203,0.07719999999999771
70,167,0.0,6.666666666666667,-60.5899,-61.0076,0.4176999999999964
71,167,0.0,6.16,-57.5263,-57.5736,0.0472999999999999
72,167,0.0,5.6521739130434785,-53.4678,-53.4323,-0.03549999999999898
73,167,0.0,5.142857142857143,-48.3511,-48.1539,-0.19720000000000226
74,167,0.0,4.631578947368421,-42.0932,-42.1329,0.039699999999996294
76,167,0.0,3.6,-26.4989,-26.7066,0.20770000000000266
77,167,0.0,3.076923076923077,-17.0724,-16.9644,-0.10799999999999699
65,168,-1.0,8.75,-52.7812,-52.5309,-0.25029999999999575
67,168,-1.0,8.382352941176471,-60.0592,-59.8408,-0.2183999999999955
68,168,1.0,7.875,-62.9892,-63.1467,0.15750000000000597
69,168,-1.0,7.366666666666666,-61.3124,-61.3291,0.01670000000000016
70,168,1.0,6.857142857142857,-61.5799,-61.9188,0.3388999999999953
71,168,-1.0,6.346153846153846,-57.0728,-57.1649,0.09210000000000207
72,168,1.0,5.833333333333333,-55.3606,-55.2436,-0.11699999999999733
73,168,-1.0,5.318181818181818,-48.3939,-48.5297,0.13579999999999615
74,168,1.0,4.8,-44.8929,-44.7163,-0.17660000000000053
75,168,-1.0,4.277777777777778,-35.7949,-35.8381,0.043199999999998795
76,168,1.0,3.75,-29.995,-30.0291,0.03409999999999869
77,168,-1.0,3.2142857142857144,-18.6662,-18.7126,0.04639999999999844
67,169,0.0,8.571428571428571,-58.796,-58.7879,-0.008099999999998886
68,169,0.0,8.06060606060606,-60.9212,-60.9327,0.011499999999998067
69,169,0.0,7.548387096774194,-61.2747,-61.2862,0.011499999999998067
70,169,0.0,7.0344827586206895,-60.3755,-60.6502,0.2746999999999957
71,169,0.0,6.518518518518518,-58.0825,-58.0924,0.00989999999999469
72,169,0.0,6.0,-54.7169,-54.7828,0.06589999999999918
73,169,0.0,5.478260869565218,-50.2904,-50.3543,0.06390000000000384
74,169,0.0,4.9523809523809526,-44.9179,-45.1131,0.19519999999999982
75,169,0.0,4.421052631578948,-38.4092,-38.4116,0.002400000000001512
76,169,0.0,3.8823529411764706,-30.723,-30.9729,0.24990000000000023
77,169,0.0,3.3333333333333335,-22.0934,-22.083,-0.010400000000000631
67,170,-1.0,8.75,-56.2375,-56.1447,-0.09279999999999688
68,170,1.0,8.235294117647058,-60.1075,-60.4355,0.32799999999999585
69,170,-1.0,7.71875,-59.7953,-59.5971,-0.19819999999999993
70,170,1.0,7.2,-60.7639,-61.1395,0.3755999999999986
